mn_id,instance,mn_type,class,status,predicted_nt,exit_nerve,hemilineage,target,subsystem,thorax,side,joint,dof,actuator_name,sign,action,gain,bias,weight,confidence,mapping_basis,notes,target_body,target_joint
14339,MNhl68_MetaLN_L,MNhl68,motor neuron,Traced,glutamate,MetaLN_L,15B,hind leg,leg,T3,left,tibia,extend,tibia_T3_left,-1.0,flex_like,1.0,0.0,1.000,low,phase1_connectivity_fallback,Phase 1 connectivity fallback: premotor-input similarity clustered this generic family with tibia flexor references in the same thoracic segment.,hind_leg,tibia
10968,MNhl68_MetaLN_R,MNhl68,motor neuron,Traced,glutamate,MetaLN_R,15B,hind leg,leg,T3,right,tibia,extend,tibia_T3_right,-1.0,flex_like,1.0,0.0,1.000,low,phase1_connectivity_fallback,Phase 1 connectivity fallback: premotor-input similarity clustered this generic family with tibia flexor references in the same thoracic segment.,hind_leg,tibia
13512,MNhl68_MetaLN_R,MNhl68,motor neuron,Traced,glutamate,MetaLN_R,15B,hind leg,leg,T3,right,tibia,extend,tibia_T3_right,-1.0,flex_like,1.0,0.0,1.000,low,phase1_connectivity_fallback,Phase 1 connectivity fallback: premotor-input similarity clustered this generic family with tibia flexor references in the same thoracic segment.,hind_leg,tibia
100824,MNhl69_MetaLN_L,MNhl69,motor neuron,Traced,glutamate,MetaLN_L,TBD,hind leg,leg,T3,left,tibia,extend,tibia_T3_left,-1.0,flex_like,1.0,0.0,1.000,low,phase1_connectivity_fallback,Phase 1 connectivity fallback: premotor-input similarity clustered this generic family with tibia flexor references in the same thoracic segment.,hind_leg,tibia
35407,MNhl70_MetaLN_L,MNhl70,motor neuron,Traced,glutamate,MetaLN_L,TBD,hind leg,leg,T3,left,tibia,extend,tibia_T3_left,-1.0,flex_like,1.0,0.0,1.000,low,phase1_connectivity_fallback,Phase 1 connectivity fallback: premotor-input similarity clustered this generic family with tibia flexor references in the same thoracic segment.,hind_leg,tibia
163009,MNhl73_MetaLN_L,MNhl73,motor neuron,Traced,glutamate,MetaLN_L,15B,hind leg,leg,T3,left,tibia,extend,tibia_T3_left,-1.0,flex_like,1.0,0.0,1.000,low,phase1_connectivity_fallback,Phase 1 connectivity fallback: premotor-input similarity clustered this generic family with tibia flexor references in the same thoracic segment.,hind_leg,tibia
15879,MNhl74_MetaLN_L,MNhl74,motor neuron,Traced,glutamate,MetaLN_L,TBD,hind leg,leg,T3,left,tibia,extend,tibia_T3_left,-1.0,flex_like,1.0,0.0,1.000,low,phase1_connectivity_fallback,Phase 1 connectivity fallback: premotor-input similarity clustered this generic family with tibia flexor references in the same thoracic segment.,hind_leg,tibia
14622,MNhl75_MetaLN_R,MNhl75,motor neuron,Traced,glutamate,MetaLN_R,TBD,hind leg,leg,T3,right,tibia,extend,tibia_T3_right,-1.0,flex_like,1.0,0.0,1.000,low,phase1_connectivity_fallback,Phase 1 connectivity fallback: premotor-input similarity clustered this generic family with tibia flexor references in the same thoracic segment.,hind_leg,tibia
10825,MNhm03_AbN1_L,MNhm03,motor neuron,Traced,glutamate,AbN1_L,16B,haltere,abdomen,T3,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
18566,MNhm03_AbN1_R,MNhm03,motor neuron,Traced,glutamate,AbN1_R,16B,haltere,abdomen,T3,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
14267,MNhm37_AbN1_L,hDVM MN,motor neuron,Traced,glutamate,AbN1_L,08A,hDVM,abdomen,T3,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
14322,MNhm37_AbN1_R,hDVM MN,motor neuron,Traced,glutamate,AbN1_R,08A,hDVM,abdomen,T3,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
20786,MNhm38_AbN1_L,hi1 MN,motor neuron,Traced,glutamate,AbN1_L,08A,hi1,abdomen,T3,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
17022,MNhm38_AbN1_R,hi1 MN,motor neuron,Traced,glutamate,AbN1_R,08A,hi1,abdomen,T3,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
16201,MNhm39_AbN1_L,hi2 MN,motor neuron,Traced,glutamate,AbN1_L,16B,hi2,abdomen,T3,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
16222,MNhm39_AbN1_R,hi2 MN,motor neuron,Traced,glutamate,AbN1_R,16B,hi2,abdomen,T3,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
15057,MNhm40_AbN1_L,hi2 MN,motor neuron,Traced,glutamate,AbN1_L,16B,hi2,abdomen,T3,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
20969,MNhm40_AbN1_R,hi2 MN,motor neuron,Traced,glutamate,AbN1_R,16B,hi2,abdomen,T3,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
13151,MNhm41_AbN1_L,hiii2 MN,motor neuron,Traced,glutamate,AbN1_L,16B,hiii2,abdomen,T3,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
16016,MNhm41_AbN1_R,hiii2 MN,motor neuron,Traced,glutamate,AbN1_R,16B,hiii2,abdomen,T3,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
10571,MNhm42_AbN1_L,MNhm42,motor neuron,Traced,glutamate,AbN1_L,16B,haltere,abdomen,T3,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
49582,MNhm42_AbN1_R,MNhm42,motor neuron,Traced,glutamate,AbN1_R,16B,haltere,abdomen,T3,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
17216,MNhm43_AbN1_L,MNhm43,motor neuron,Traced,glutamate,AbN1_L,16B,haltere,abdomen,T3,left,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
24257,MNhm43_AbN1_R,MNhm43,motor neuron,Traced,glutamate,AbN1_R,16B,haltere,abdomen,T3,right,abdomen,main,abdomen,1.0,abdomen_drive,1.0,0.0,1.000,medium,generic_abdomen_rule,"Generic abdomen placeholder retained from the old bridge, now isolated as an explicit coarse rule.",abdomen,abdomen
45494,MNml03_MesoLN_L,Fe reductor MN,motor neuron,Traced,acetylcholine,MesoLN_L,TBD,Fe reductor,leg,T2,left,femur,twist,femur_twist_T2_left,-1.0,reduce,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur twist because flybody does not expose a dedicated femur reductor actuator.,middle_leg,femur_twist
158681,MNml03_MesoLN_L,Fe reductor MN,motor neuron,Traced,glutamate,MesoLN_L,TBD,Fe reductor,leg,T2,left,femur,twist,femur_twist_T2_left,-1.0,reduce,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur twist because flybody does not expose a dedicated femur reductor actuator.,middle_leg,femur_twist
35432,MNml03_MesoLN_R,Fe reductor MN,motor neuron,Traced,glutamate,MesoLN_R,TBD,Fe reductor,leg,T2,right,femur,twist,femur_twist_T2_right,-1.0,reduce,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur twist because flybody does not expose a dedicated femur reductor actuator.,middle_leg,femur_twist
42738,MNml03_MesoLN_R,Fe reductor MN,motor neuron,Traced,glutamate,MesoLN_R,TBD,Fe reductor,leg,T2,right,femur,twist,femur_twist_T2_right,-1.0,reduce,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur twist because flybody does not expose a dedicated femur reductor actuator.,middle_leg,femur_twist
35735,MNml04_MesoLN_R,ltm MN,motor neuron,Traced,gaba,MesoLN_R,15B,ltm,leg,T2,right,femur,extend,femur_T2_right,1.0,femur_drive,1.0,0.0,1.000,medium,explicit_type_rule,Generic long-tendon femur rule; keep under review when better anatomy arrives.,middle_leg,femur
48865,MNml04_MesoLN_R,ltm MN,motor neuron,Traced,glutamate,MesoLN_R,15B,ltm,leg,T2,right,femur,extend,femur_T2_right,1.0,femur_drive,1.0,0.0,1.000,medium,explicit_type_rule,Generic long-tendon femur rule; keep under review when better anatomy arrives.,middle_leg,femur
23364,MNml05_MesoLN_L,Tr flexor MN,motor neuron,Traced,glutamate,MesoLN_L,24B.25B,Tr flexor,leg,T2,left,femur,extend,femur_T2_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,middle_leg,femur
157207,MNml05_MesoLN_R,Tr flexor MN,motor neuron,Traced,glutamate,MesoLN_R,24B.25B,Tr flexor,leg,T2,right,femur,extend,femur_T2_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,middle_leg,femur
154769,MNml06_MesoLN_L,Sternal posterior rotator MN,motor neuron,Traced,glutamate,MesoLN_L,20B.21B.22B,Sternal posterior rotator,leg,T2,left,coxa,twist,coxa_twist_T2_left,-1.0,rotate_posterior,1.0,0.0,1.000,high,explicit_type_rule,Explicit posterior coxa rotation rule.,middle_leg,coxa_twist
104697,MNml06_MesoLN_R,Sternal posterior rotator MN,motor neuron,Traced,glutamate,MesoLN_R,20B.21B.22B,Sternal posterior rotator,leg,T2,right,coxa,twist,coxa_twist_T2_right,-1.0,rotate_posterior,1.0,0.0,1.000,high,explicit_type_rule,Explicit posterior coxa rotation rule.,middle_leg,coxa_twist
22718,MNml07_MesoLN_L,Tr flexor MN,motor neuron,Traced,glutamate,MesoLN_L,24B.25B,Tr flexor,leg,T2,left,femur,extend,femur_T2_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,middle_leg,femur
156233,MNml07_MesoLN_L,Tr flexor MN,motor neuron,Traced,glutamate,MesoLN_L,24B.25B,Tr flexor,leg,T2,left,femur,extend,femur_T2_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,middle_leg,femur
34115,MNml07_MesoLN_R,Tr flexor MN,motor neuron,Traced,glutamate,MesoLN_R,24B.25B,Tr flexor,leg,T2,right,femur,extend,femur_T2_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,middle_leg,femur
218885,MNml07_MesoLN_R,Tr flexor MN,motor neuron,Traced,glutamate,MesoLN_R,24B.25B,Tr flexor,leg,T2,right,femur,extend,femur_T2_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,middle_leg,femur
26132,MNml08_MesoLN_L,Sternotrochanter MN,motor neuron,Traced,glutamate,MesoLN_L,17X,Sternotrochanter,leg,T2,left,femur,extend,femur_T2_left,1.0,extend_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur extension as the closest flybody DoF for sternotrochanter drive.,middle_leg,femur
19094,MNml08_MesoLN_R,Sternotrochanter MN,motor neuron,Traced,glutamate,MesoLN_R,17X,Sternotrochanter,leg,T2,right,femur,extend,femur_T2_right,1.0,extend_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur extension as the closest flybody DoF for sternotrochanter drive.,middle_leg,femur
30306,MNml09_MesoLN_L,Tr extensor MN,motor neuron,Traced,glutamate,MesoLN_L,19A,Tr extensor,leg,T2,left,femur,extend,femur_T2_left,1.0,extend,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter extensor rule.,middle_leg,femur
17930,MNml09_MesoLN_R,Tr extensor MN,motor neuron,Traced,glutamate,MesoLN_R,19A,Tr extensor,leg,T2,right,femur,extend,femur_T2_right,1.0,extend,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter extensor rule.,middle_leg,femur
167442,MNml11_MesoLN_L,Tr flexor MN,motor neuron,Traced,glutamate,MesoLN_L,20B.21B.22B,Tr flexor,leg,T2,left,femur,extend,femur_T2_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,middle_leg,femur
19983,MNml11_MesoLN_R,Tr flexor MN,motor neuron,Traced,glutamate,MesoLN_R,20B.21B.22B,Tr flexor,leg,T2,right,femur,extend,femur_T2_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,middle_leg,femur
19704,MNml12_MesoLN_L,Tr flexor MN,motor neuron,Traced,glutamate,MesoLN_L,24B.25B,Tr flexor,leg,T2,left,femur,extend,femur_T2_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,middle_leg,femur
153315,MNml12_MesoLN_L,Tr flexor MN,motor neuron,Traced,glutamate,MesoLN_L,24B.25B,Tr flexor,leg,T2,left,femur,extend,femur_T2_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,middle_leg,femur
155218,MNml12_MesoLN_L,Tr flexor MN,motor neuron,Traced,glutamate,MesoLN_L,24B.25B,Tr flexor,leg,T2,left,femur,extend,femur_T2_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,middle_leg,femur
15006,MNml12_MesoLN_R,Tr flexor MN,motor neuron,Traced,acetylcholine,MesoLN_R,24B.25B,Tr flexor,leg,T2,right,femur,extend,femur_T2_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,middle_leg,femur
158769,MNml12_MesoLN_R,Tr flexor MN,motor neuron,Traced,glutamate,MesoLN_R,24B.25B,Tr flexor,leg,T2,right,femur,extend,femur_T2_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,middle_leg,femur
171948,MNml12_MesoLN_R,Tr flexor MN,motor neuron,Traced,glutamate,MesoLN_R,24B.25B,Tr flexor,leg,T2,right,femur,extend,femur_T2_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,middle_leg,femur
155216,MNml14_MesoLN_L,Acc. tr flexor MN,motor neuron,Traced,glutamate,MesoLN_L,TBD,Acc. tr flexor,leg,T2,left,femur,extend,femur_T2_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,middle_leg,femur
156180,MNml14_MesoLN_L,Acc. tr flexor MN,motor neuron,Traced,gaba,MesoLN_L,TBD,Acc. tr flexor,leg,T2,left,femur,extend,femur_T2_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,middle_leg,femur
26370,MNml14_MesoLN_R,Acc. tr flexor MN,motor neuron,Traced,glutamate,MesoLN_R,TBD,Acc. tr flexor,leg,T2,right,femur,extend,femur_T2_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,middle_leg,femur
102019,MNml14_MesoLN_R,Acc. tr flexor MN,motor neuron,Traced,gaba,MesoLN_R,TBD,Acc. tr flexor,leg,T2,right,femur,extend,femur_T2_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit trochanter flexor rule.,middle_leg,femur
17419,MNml15_MesoLN_L,ltm2-femur MN,motor neuron,Traced,glutamate,MesoLN_L,15B,ltm2-femur,leg,T2,left,femur,twist,femur_twist_T2_left,-1.0,reduce_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur twist using the explicit femur-target hint in the neuron type.,middle_leg,femur_twist
24725,MNml15_MesoLN_L,ltm2-femur MN,motor neuron,Traced,glutamate,MesoLN_L,15B,ltm2-femur,leg,T2,left,femur,twist,femur_twist_T2_left,-1.0,reduce_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur twist using the explicit femur-target hint in the neuron type.,middle_leg,femur_twist
17550,MNml15_MesoLN_R,ltm2-femur MN,motor neuron,Traced,glutamate,MesoLN_R,15B,ltm2-femur,leg,T2,right,femur,twist,femur_twist_T2_right,-1.0,reduce_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur twist using the explicit femur-target hint in the neuron type.,middle_leg,femur_twist
28532466490,MNml15_MesoLN_R,ltm2-femur MN,motor neuron,Traced,glutamate,MesoLN_R,15B,ltm2-femur,leg,T2,right,femur,twist,femur_twist_T2_right,-1.0,reduce_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur twist using the explicit femur-target hint in the neuron type.,middle_leg,femur_twist
13817,MNml16_MesoLN_L,Sternal adductor MN,motor neuron,Traced,glutamate,MesoLN_L,TBD,Sternal adductor,leg,T2,left,coxa,abduct,coxa_abduct_T2_left,-1.0,adductor,1.0,0.0,1.000,high,explicit_type_rule,Explicit coxa adduction rule.,middle_leg,coxa_abduct
171055,MNml16_MesoLN_R,Sternal adductor MN,motor neuron,Traced,acetylcholine,MesoLN_R,TBD,Sternal adductor,leg,T2,right,coxa,abduct,coxa_abduct_T2_right,-1.0,adductor,1.0,0.0,1.000,high,explicit_type_rule,Explicit coxa adduction rule.,middle_leg,coxa_abduct
17091,MNml17_MesoLN_L,Pleural remotor/abductor MN,motor neuron,Traced,glutamate,MesoLN_L,TBD,Pleural remotor/abductor,leg,T2,left,coxa,extend,coxa_T2_left,-1.0,remotor,1.0,0.0,0.650,medium,explicit_type_rule,Compound rule splits remotor drive across coxa extension and abduction.,middle_leg,coxa
17091,MNml17_MesoLN_L,Pleural remotor/abductor MN,motor neuron,Traced,glutamate,MesoLN_L,TBD,Pleural remotor/abductor,leg,T2,left,coxa,abduct,coxa_abduct_T2_left,1.0,abductor,1.0,0.0,0.350,medium,explicit_type_rule,Compound rule splits remotor drive across coxa extension and abduction.,middle_leg,coxa_abduct
19206,MNml17_MesoLN_R,Pleural remotor/abductor MN,motor neuron,Traced,glutamate,MesoLN_R,TBD,Pleural remotor/abductor,leg,T2,right,coxa,extend,coxa_T2_right,-1.0,remotor,1.0,0.0,0.650,medium,explicit_type_rule,Compound rule splits remotor drive across coxa extension and abduction.,middle_leg,coxa
19206,MNml17_MesoLN_R,Pleural remotor/abductor MN,motor neuron,Traced,glutamate,MesoLN_R,TBD,Pleural remotor/abductor,leg,T2,right,coxa,abduct,coxa_abduct_T2_right,1.0,abductor,1.0,0.0,0.350,medium,explicit_type_rule,Compound rule splits remotor drive across coxa extension and abduction.,middle_leg,coxa_abduct
15107,MNml18_MesoLN_L,Tergotr. MN,motor neuron,Traced,glutamate,MesoLN_L,17X,Tergotr.,leg,T2,left,femur,extend,femur_T2_left,-1.0,flex_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped as the antagonistic partner to sternotrochanter/femur extension.,middle_leg,femur
175327,MNml18_MesoLN_R,Tergotr. MN,motor neuron,Traced,glutamate,MesoLN_R,17X,Tergotr.,leg,T2,right,femur,extend,femur_T2_right,-1.0,flex_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped as the antagonistic partner to sternotrochanter/femur extension.,middle_leg,femur
101736,MNml19_MesoLN_L,ltm1-tibia MN,motor neuron,Traced,glutamate,MesoLN_L,15B,ltm1-tibia,leg,T2,left,tibia,extend,tibia_T2_left,-1.0,flex_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to tibia using the explicit tibia-target hint in the neuron type.,middle_leg,tibia
162830,MNml19_MesoLN_R,ltm1-tibia MN,motor neuron,Traced,glutamate,MesoLN_R,15B,ltm1-tibia,leg,T2,right,tibia,extend,tibia_T2_right,-1.0,flex_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to tibia using the explicit tibia-target hint in the neuron type.,middle_leg,tibia
15623,MNml21_MesoLN_L,Ti flexor MN,motor neuron,Traced,glutamate,MesoLN_L,15B,Ti flexor,leg,T2,left,tibia,extend,tibia_T2_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,middle_leg,tibia
153335,MNml21_MesoLN_L,Ti flexor MN,motor neuron,Traced,glutamate,MesoLN_L,15B,Ti flexor,leg,T2,left,tibia,extend,tibia_T2_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,middle_leg,tibia
192299,MNml21_MesoLN_R,Ti flexor MN,motor neuron,Traced,glutamate,MesoLN_R,15B,Ti flexor,leg,T2,right,tibia,extend,tibia_T2_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,middle_leg,tibia
166392,MNml22_MesoLN_L,Sternotrochanter MN,motor neuron,Traced,glutamate,MesoLN_L,TBD,Sternotrochanter,leg,T2,left,femur,extend,femur_T2_left,1.0,extend_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur extension as the closest flybody DoF for sternotrochanter drive.,middle_leg,femur
18716,MNml22_MesoLN_R,Sternotrochanter MN,motor neuron,Traced,glutamate,MesoLN_R,TBD,Sternotrochanter,leg,T2,right,femur,extend,femur_T2_right,1.0,extend_like,1.0,0.0,1.000,medium,explicit_type_rule,Mapped to femur extension as the closest flybody DoF for sternotrochanter drive.,middle_leg,femur
25447,MNml23_MesoLN_L,ltm MN,motor neuron,Traced,glutamate,MesoLN_L,15B,ltm,leg,T2,left,femur,extend,femur_T2_left,1.0,femur_drive,1.0,0.0,1.000,medium,explicit_type_rule,Generic long-tendon femur rule; keep under review when better anatomy arrives.,middle_leg,femur
13033,MNml23_MesoLN_R,ltm MN,motor neuron,Traced,glutamate,MesoLN_R,15B,ltm,leg,T2,right,femur,extend,femur_T2_right,1.0,femur_drive,1.0,0.0,1.000,medium,explicit_type_rule,Generic long-tendon femur rule; keep under review when better anatomy arrives.,middle_leg,femur
13784,MNml24_MesoLN_L,Acc. ti flexor MN,motor neuron,Traced,glutamate,MesoLN_L,15B,Acc. ti flexor,leg,T2,left,tibia,extend,tibia_T2_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,middle_leg,tibia
162868,MNml24_MesoLN_R,Acc. ti flexor MN,motor neuron,Traced,glutamate,MesoLN_R,15B,Acc. ti flexor,leg,T2,right,tibia,extend,tibia_T2_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,middle_leg,tibia
17070,MNml25_MesoLN_L,Acc. ti flexor MN,motor neuron,Traced,glutamate,MesoLN_L,15B,Acc. ti flexor,leg,T2,left,tibia,extend,tibia_T2_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,middle_leg,tibia
24828,MNml25_MesoLN_L,Acc. ti flexor MN,motor neuron,Traced,glutamate,MesoLN_L,15B,Acc. ti flexor,leg,T2,left,tibia,extend,tibia_T2_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,middle_leg,tibia
24443,MNml25_MesoLN_R,Acc. ti flexor MN,motor neuron,Traced,glutamate,MesoLN_R,15B,Acc. ti flexor,leg,T2,right,tibia,extend,tibia_T2_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,middle_leg,tibia
166397,MNml25_MesoLN_R,Acc. ti flexor MN,motor neuron,Traced,glutamate,MesoLN_R,15B,Acc. ti flexor,leg,T2,right,tibia,extend,tibia_T2_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,middle_leg,tibia
25212,MNml26_MesoLN_L,Acc. ti flexor MN,motor neuron,Traced,glutamate,MesoLN_L,15B,Acc. ti flexor,leg,T2,left,tibia,extend,tibia_T2_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,middle_leg,tibia
16495,MNml26_MesoLN_R,Acc. ti flexor MN,motor neuron,Traced,glutamate,MesoLN_R,15B,Acc. ti flexor,leg,T2,right,tibia,extend,tibia_T2_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,middle_leg,tibia
14665,MNml27_MesoLN_L,Acc. ti flexor MN,motor neuron,Traced,glutamate,MesoLN_L,15B,Acc. ti flexor,leg,T2,left,tibia,extend,tibia_T2_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,middle_leg,tibia
14775,MNml27_MesoLN_L,Acc. ti flexor MN,motor neuron,Traced,glutamate,MesoLN_L,15B,Acc. ti flexor,leg,T2,left,tibia,extend,tibia_T2_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,middle_leg,tibia
13746,MNml27_MesoLN_R,Acc. ti flexor MN,motor neuron,Traced,glutamate,MesoLN_R,15B,Acc. ti flexor,leg,T2,right,tibia,extend,tibia_T2_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,middle_leg,tibia
18664,MNml27_MesoLN_R,Acc. ti flexor MN,motor neuron,Traced,glutamate,MesoLN_R,15B,Acc. ti flexor,leg,T2,right,tibia,extend,tibia_T2_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,middle_leg,tibia
21262,MNml28_MesoLN_L,Acc. ti flexor MN,motor neuron,Traced,glutamate,MesoLN_L,15B,Acc. ti flexor,leg,T2,left,tibia,extend,tibia_T2_left,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,middle_leg,tibia
14849,MNml28_MesoLN_R,Acc. ti flexor MN,motor neuron,Traced,glutamate,MesoLN_R,15B,Acc. ti flexor,leg,T2,right,tibia,extend,tibia_T2_right,-1.0,flex,1.0,0.0,1.000,high,explicit_type_rule,Explicit tibia flexor rule.,middle_leg,tibia
19773,MNml29_MesoLN_L,MNml29,motor neuron,Traced,glutamate,MesoLN_L,24B.25B,middle leg,leg,T2,left,coxa,twist,coxa_twist_T2_left,-1.0,rotate_posterior_like,1.0,0.0,1.000,low,phase1_connectivity_fallback,Phase 1 connectivity fallback: premotor-input similarity clustered this generic family with posterior coxa rotators in the same thoracic segment.,middle_leg,coxa_twist
12196,MNml29_MesoLN_R,MNml29,motor neuron,Traced,glutamate,MesoLN_R,24B.25B,middle leg,leg,T2,right,coxa,twist,coxa_twist_T2_right,-1.0,rotate_posterior_like,1.0,0.0,1.000,low,phase1_connectivity_fallback,Phase 1 connectivity fallback: premotor-input similarity clustered this generic family with posterior coxa rotators in the same thoracic segment.,middle_leg,coxa_twist
